country_code,country,fbs_item_code,fbs_item,mt_production_aqua,mt_production_total,%_production_aqua
1,Armenia,2761.0,Freshwater Fish,17560.0,17627.34,0.9961797979729216
1,Armenia,2765.0,Crustaceans,0.0,642.66,0.0
2,Afghanistan,2761.0,Freshwater Fish,8000.0,10100.0,0.7920792079207921
3,Albania,2761.0,Freshwater Fish,1759.0,4272.0,0.41175093632958804
3,Albania,2762.0,Demersal Fish,3470.0,5235.0,0.6628462273161414
3,Albania,2763.0,Pelagic Fish,0.0,2450.0,0.0
3,Albania,2764.0,"Marine Fish, Other",0.0,44.0,0.0
3,Albania,2765.0,Crustaceans,0.0,1519.0,0.0
3,Albania,2766.0,Cephalopods,0.0,415.0,0.0
3,Albania,2767.0,"Molluscs, Other",1071.0,1075.0,0.9962790697674418
3,Albania,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
4,Algeria,2761.0,Freshwater Fish,2514.6099999999997,2514.6099999999997,1.0
4,Algeria,2762.0,Demersal Fish,1657.54,7677.46,0.21589692424317417
4,Algeria,2763.0,Pelagic Fish,0.0,75918.86,0.0
4,Algeria,2764.0,"Marine Fish, Other",0.0,15176.77,0.0
4,Algeria,2765.0,Crustaceans,0.0,2141.98,0.0
4,Algeria,2766.0,Cephalopods,0.0,884.91,0.0
4,Algeria,2767.0,"Molluscs, Other",563.0500000000001,569.69,0.9883445382576489
4,Algeria,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
5,American Samoa,2761.0,Freshwater Fish,20.0,20.0,1.0
5,American Samoa,2762.0,Demersal Fish,0.0,28.0,0.0
5,American Samoa,2763.0,Pelagic Fish,0.0,3289.0,0.0
5,American Samoa,2764.0,"Marine Fish, Other",0.0,9.0,0.0
5,American Samoa,2765.0,Crustaceans,0.0,1.0,0.0
5,American Samoa,2766.0,Cephalopods,0.0,0.0,0.0
5,American Samoa,2767.0,"Molluscs, Other",0.0,0.0,0.0
6,Andorra,2761.0,Freshwater Fish,0.0,0.0,0.0
7,Angola,2761.0,Freshwater Fish,1925.0,25425.0,0.07571288102261553
7,Angola,2762.0,Demersal Fish,0.0,60480.0,0.0
7,Angola,2763.0,Pelagic Fish,0.0,288073.0,0.0
7,Angola,2764.0,"Marine Fish, Other",0.0,32855.0,0.0
7,Angola,2765.0,Crustaceans,0.0,2626.0,0.0
7,Angola,2766.0,Cephalopods,0.0,1728.0,0.0
8,Antigua and Barbuda,2761.0,Freshwater Fish,10.0,10.0,1.0
8,Antigua and Barbuda,2762.0,Demersal Fish,0.0,1027.0,0.0
8,Antigua and Barbuda,2763.0,Pelagic Fish,0.0,80.0,0.0
8,Antigua and Barbuda,2764.0,"Marine Fish, Other",0.0,197.0,0.0
8,Antigua and Barbuda,2765.0,Crustaceans,0.0,278.0,0.0
8,Antigua and Barbuda,2767.0,"Molluscs, Other",0.0,1583.0,0.0
9,Argentina,2761.0,Freshwater Fish,2564.09,28048.09,0.09141763307234112
9,Argentina,2762.0,Demersal Fish,0.0,439647.0,0.0
9,Argentina,2763.0,Pelagic Fish,0.0,23471.0,0.0
9,Argentina,2764.0,"Marine Fish, Other",0.0,559.0,0.0
9,Argentina,2765.0,Crustaceans,0.0,218096.0,0.0
9,Argentina,2766.0,Cephalopods,0.0,96295.0,0.0
9,Argentina,2767.0,"Molluscs, Other",19.5,22562.5,0.0008642659279778393
9,Argentina,2769.0,"Aquatic Animals, Others",8.6,8.6,1.0
9,Argentina,2775.0,Aquatic Plants,0.0,0.0,0.0
10,Australia,2761.0,Freshwater Fish,61504.81999999999,63332.95,0.9711346147621419
10,Australia,2762.0,Demersal Fish,0.0,31246.72,0.0
10,Australia,2763.0,Pelagic Fish,8252.0,86485.67,0.09541465077393746
10,Australia,2764.0,"Marine Fish, Other",2951.0,16361.58,0.18036155432421563
10,Australia,2765.0,Crustaceans,4867.410000000001,39039.520000000004,0.12467904318495719
10,Australia,2766.0,Cephalopods,0.0,2563.4300000000003,0.0
10,Australia,2767.0,"Molluscs, Other",11878.03,22566.14,0.5263651648000057
10,Australia,2769.0,"Aquatic Animals, Others",0.0,266.3,0.0
10,Australia,2775.0,Aquatic Plants,0.0,1923.0,0.0
11,Austria,2761.0,Freshwater Fish,4250.03,4600.03,0.9239135396943063
11,Austria,2765.0,Crustaceans,0.0,0.0,0.0
12,Bahamas,2761.0,Freshwater Fish,0.0,0.0,0.0
12,Bahamas,2762.0,Demersal Fish,0.0,483.63,0.0
12,Bahamas,2763.0,Pelagic Fish,0.0,43.14,0.0
12,Bahamas,2764.0,"Marine Fish, Other",0.0,3.32,0.0
12,Bahamas,2765.0,Crustaceans,5.0,6271.72,0.0007972294681522771
12,Bahamas,2766.0,Cephalopods,0.0,0.0,0.0
12,Bahamas,2767.0,"Molluscs, Other",0.0,3068.59,0.0
12,Bahamas,2769.0,"Aquatic Animals, Others",0.0,280.51,0.0
13,Bahrain,2761.0,Freshwater Fish,0.0,301.0,0.0
13,Bahrain,2762.0,Demersal Fish,5.5,5386.5,0.001021071196509793
13,Bahrain,2763.0,Pelagic Fish,0.0,1356.0,0.0
13,Bahrain,2764.0,"Marine Fish, Other",0.0,445.0,0.0
13,Bahrain,2765.0,Crustaceans,0.0,7454.0,0.0
13,Bahrain,2766.0,Cephalopods,0.0,190.0,0.0
13,Bahrain,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
14,Barbados,2761.0,Freshwater Fish,25.0,25.0,1.0
14,Barbados,2762.0,Demersal Fish,0.0,35.0,0.0
14,Barbados,2763.0,Pelagic Fish,0.0,1227.0,0.0
14,Barbados,2764.0,"Marine Fish, Other",0.0,230.0,0.0
14,Barbados,2765.0,Crustaceans,0.5,0.5,1.0
14,Barbados,2767.0,"Molluscs, Other",0.0,0.0,0.0
16,Bangladesh,2761.0,Freshwater Fish,2209839.0,3672506.0,0.601725089080862
16,Bangladesh,2762.0,Demersal Fish,0.0,91728.0,0.0
16,Bangladesh,2763.0,Pelagic Fish,0.0,4253.0,0.0
16,Bangladesh,2764.0,"Marine Fish, Other",132929.0,363794.0,0.36539635068197934
16,Bangladesh,2765.0,Crustaceans,145832.0,251938.0,0.5788408259174876
16,Bangladesh,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
17,Bermuda,2761.0,Freshwater Fish,0.0,0.0,0.0
17,Bermuda,2762.0,Demersal Fish,0.0,102.0,0.0
17,Bermuda,2763.0,Pelagic Fish,0.0,237.0,0.0
17,Bermuda,2764.0,"Marine Fish, Other",0.0,6.0,0.0
17,Bermuda,2765.0,Crustaceans,0.0,40.0,0.0
17,Bermuda,2767.0,"Molluscs, Other",0.0,0.0,0.0
18,Bhutan,2761.0,Freshwater Fish,209.27,224.27,0.9331163329914834
19,Bolivia (Plurinational State of),2761.0,Freshwater Fish,3525.0,11425.0,0.3085339168490153
19,Bolivia (Plurinational State of),2763.0,Pelagic Fish,0.0,0.0,0.0
20,Botswana,2761.0,Freshwater Fish,35.0,73.0,0.4794520547945205
21,Brazil,2761.0,Freshwater Fish,529623.6,748618.6,0.7074678614717829
21,Brazil,2762.0,Demersal Fish,0.0,222971.0,0.0
21,Brazil,2763.0,Pelagic Fish,0.0,171172.39,0.0
21,Brazil,2764.0,"Marine Fish, Other",20.0,29420.0,0.0006798096532970768
21,Brazil,2765.0,Crustaceans,54485.72,110945.72,0.49110249588717797
21,Brazil,2766.0,Cephalopods,0.0,3020.0,0.0
21,Brazil,2767.0,"Molluscs, Other",15215.78,23570.78,0.6455357014065721
21,Brazil,2768.0,"Meat, Aquatic Mammals",0.0,0.0,0.0
21,Brazil,2769.0,"Aquatic Animals, Others",205.0,205.0,1.0
21,Brazil,2775.0,Aquatic Plants,730.0,730.0,1.0
22,Aruba,2761.0,Freshwater Fish,0.0,0.0,0.0
22,Aruba,2762.0,Demersal Fish,0.0,68.0,0.0
22,Aruba,2763.0,Pelagic Fish,0.0,45.0,0.0
22,Aruba,2764.0,"Marine Fish, Other",0.0,50.0,0.0
23,Belize,2761.0,Freshwater Fish,60.0,60.0,1.0
23,Belize,2762.0,Demersal Fish,0.0,2402.2,0.0
23,Belize,2763.0,Pelagic Fish,0.0,197143.32,0.0
23,Belize,2764.0,"Marine Fish, Other",0.0,9306.79,0.0
23,Belize,2765.0,Crustaceans,500.0,500.0,1.0
23,Belize,2766.0,Cephalopods,0.0,2.29,0.0
23,Belize,2767.0,"Molluscs, Other",0.0,4288.0,0.0
23,Belize,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
23,Belize,2775.0,Aquatic Plants,3.0,3.0,1.0
25,Solomon Islands,2761.0,Freshwater Fish,1.0,1.0,1.0
25,Solomon Islands,2762.0,Demersal Fish,0.0,54.0,0.0
25,Solomon Islands,2763.0,Pelagic Fish,0.0,68953.0,0.0
25,Solomon Islands,2764.0,"Marine Fish, Other",0.0,298.0,0.0
25,Solomon Islands,2765.0,Crustaceans,0.0,15.0,0.0
25,Solomon Islands,2767.0,"Molluscs, Other",0.0,5.0,0.0
25,Solomon Islands,2769.0,"Aquatic Animals, Others",0.0,100.0,0.0
25,Solomon Islands,2775.0,Aquatic Plants,5600.0,5600.0,1.0
26,Brunei Darussalam,2761.0,Freshwater Fish,113.14999999999999,908.15,0.12459395474315917
26,Brunei Darussalam,2762.0,Demersal Fish,167.9,1637.54,0.10253184655031328
26,Brunei Darussalam,2763.0,Pelagic Fish,59.93000000000001,5270.43,0.011370988704906432
26,Brunei Darussalam,2764.0,"Marine Fish, Other",0.0,3608.24,0.0
26,Brunei Darussalam,2765.0,Crustaceans,592.1999999999999,3108.39,0.19051663401310645
26,Brunei Darussalam,2766.0,Cephalopods,0.0,90.82,0.0
26,Brunei Darussalam,2767.0,"Molluscs, Other",0.0,0.0,0.0
26,Brunei Darussalam,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
27,Bulgaria,2761.0,Freshwater Fish,13571.08,13657.08,0.9937028998878238
27,Bulgaria,2762.0,Demersal Fish,0.0,689.0,0.0
27,Bulgaria,2763.0,Pelagic Fish,0.0,4799.0,0.0
27,Bulgaria,2764.0,"Marine Fish, Other",0.0,0.0,0.0
27,Bulgaria,2765.0,Crustaceans,7.45,7.45,1.0
27,Bulgaria,2766.0,Cephalopods,0.0,0.0,0.0
27,Bulgaria,2767.0,"Molluscs, Other",2932.41,7688.41,0.38140655870329493
27,Bulgaria,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
27,Bulgaria,2775.0,Aquatic Plants,2.6500000000000004,2.6500000000000004,1.0
28,Myanmar,2761.0,Freshwater Fish,1019871.3899999999,1907321.39,0.5347139686825407
28,Myanmar,2762.0,Demersal Fish,14.83,14.83,1.0
28,Myanmar,2763.0,Pelagic Fish,0.0,10761.0,0.0
28,Myanmar,2764.0,"Marine Fish, Other",0.0,1025505.0,0.0
28,Myanmar,2765.0,Crustaceans,62255.15,87929.15,0.7080149188295349
28,Myanmar,2769.0,"Aquatic Animals, Others",0.0,1730.0,0.0
28,Myanmar,2775.0,Aquatic Plants,11.42,11.42,1.0
29,Burundi,2761.0,Freshwater Fish,1555.0,21927.0,0.07091713412687554
32,Cameroon,2761.0,Freshwater Fish,2500.0,34015.0,0.07349698662354844
32,Cameroon,2762.0,Demersal Fish,0.0,85249.86,0.0
32,Cameroon,2763.0,Pelagic Fish,0.0,123437.43,0.0
32,Cameroon,2764.0,"Marine Fish, Other",0.0,12871.5,0.0
32,Cameroon,2765.0,Crustaceans,0.0,43879.86,0.0
32,Cameroon,2766.0,Cephalopods,0.0,0.17,0.0
32,Cameroon,2767.0,"Molluscs, Other",0.0,0.0,0.0
33,Canada,2761.0,Freshwater Fish,143200.0,176017.78,0.8135541761747024
33,Canada,2762.0,Demersal Fish,0.0,182565.16,0.0
33,Canada,2763.0,Pelagic Fish,0.0,154517.68,0.0
33,Canada,2764.0,"Marine Fish, Other",821.0,8585.0,0.09563191613278975
33,Canada,2765.0,Crustaceans,14.0,251842.0,5.559040986015041e-05
33,Canada,2766.0,Cephalopods,0.0,85.0,0.0
33,Canada,2767.0,"Molluscs, Other",43191.0,155676.0,0.27744160949664687
33,Canada,2769.0,"Aquatic Animals, Others",0.0,15942.0,0.0
33,Canada,2775.0,Aquatic Plants,0.0,12655.0,0.0
35,Cabo Verde,2761.0,Freshwater Fish,0.0,0.0,0.0
35,Cabo Verde,2762.0,Demersal Fish,0.0,3.0,0.0
35,Cabo Verde,2763.0,Pelagic Fish,0.0,16761.0,0.0
35,Cabo Verde,2764.0,"Marine Fish, Other",0.0,295.0,0.0
35,Cabo Verde,2765.0,Crustaceans,5.0,7.0,0.7142857142857143
35,Cabo Verde,2766.0,Cephalopods,0.0,10.0,0.0
35,Cabo Verde,2767.0,"Molluscs, Other",0.0,13.0,0.0
35,Cabo Verde,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
36,Cayman Islands,2761.0,Freshwater Fish,0.0,0.0,0.0
36,Cayman Islands,2763.0,Pelagic Fish,0.0,0.0,0.0
36,Cayman Islands,2764.0,"Marine Fish, Other",0.0,125.0,0.0
36,Cayman Islands,2765.0,Crustaceans,0.0,0.0,0.0
37,Central African Republic,2761.0,Freshwater Fish,140.0,29140.0,0.004804392587508579
37,Central African Republic,2775.0,Aquatic Plants,50.0,50.0,1.0
38,Sri Lanka,2761.0,Freshwater Fish,27447.690000000002,117787.69,0.23302681290379326
38,Sri Lanka,2762.0,Demersal Fish,0.0,7144.900000000001,0.0
38,Sri Lanka,2763.0,Pelagic Fish,0.0,324399.89999999997,0.0
38,Sri Lanka,2764.0,"Marine Fish, Other",0.0,38435.3,0.0
38,Sri Lanka,2765.0,Crustaceans,6097.87,37097.87,0.1643725097963845
38,Sri Lanka,2766.0,Cephalopods,0.0,10570.0,0.0
38,Sri Lanka,2767.0,"Molluscs, Other",15.0,1605.0,0.009345794392523364
38,Sri Lanka,2769.0,"Aquatic Animals, Others",280.13,2905.23,0.09642265844700763
38,Sri Lanka,2775.0,Aquatic Plants,246.8,246.8,1.0
39,Chad,2761.0,Freshwater Fish,85.0,107085.0,0.0007937619647943223
39,Chad,2775.0,Aquatic Plants,20.0,20.0,1.0
40,Chile,2761.0,Freshwater Fish,989546.0,989546.0,1.0
40,Chile,2762.0,Demersal Fish,1.0,76750.48,1.3029234475145954e-05
40,Chile,2763.0,Pelagic Fish,5.0,1705062.78,2.932443343816349e-06
40,Chile,2764.0,"Marine Fish, Other",0.0,407.0,0.0
40,Chile,2765.0,Crustaceans,0.0,51991.68,0.0
40,Chile,2766.0,Cephalopods,13.0,61621.0,0.00021096704045698707
40,Chile,2767.0,"Molluscs, Other",395139.0,435296.0,0.9077478313607292
40,Chile,2769.0,"Aquatic Animals, Others",0.0,35785.0,0.0
40,Chile,2775.0,Aquatic Plants,22582.0,427508.0,0.05282240332344658
41,"China, mainland",2761.0,Freshwater Fish,25470349.0,26921498.0,0.9460970188211666
41,"China, mainland",2762.0,Demersal Fish,916145.0,2758135.56,0.33216097616318757
41,"China, mainland",2763.0,Pelagic Fish,240221.0,3927805.38,0.06115908930294301
41,"China, mainland",2764.0,"Marine Fish, Other",459347.0,3420074.77,0.13430905196262713
41,"China, mainland",2765.0,Crustaceans,5674350.0,7877482.78,0.720325281371164
41,"China, mainland",2766.0,Cephalopods,0.0,1002016.0,0.0
41,"China, mainland",2767.0,"Molluscs, Other",14579369.0,15196142.0,0.9594125272059184
41,"China, mainland",2769.0,"Aquatic Animals, Others",907085.99,1130521.5,0.8023606716015573
41,"China, mainland",2775.0,Aquatic Plants,20176992.0,20351442.0,0.9914281258301009
44,Colombia,2761.0,Freshwater Fish,165443.45,187938.63999999998,0.8803056678498898
44,Colombia,2762.0,Demersal Fish,0.0,16176.85,0.0
44,Colombia,2763.0,Pelagic Fish,0.0,56010.6,0.0
44,Colombia,2764.0,"Marine Fish, Other",0.0,1443.22,0.0
44,Colombia,2765.0,Crustaceans,5582.0,9861.349999999999,0.5660482591125963
44,Colombia,2766.0,Cephalopods,0.0,10.93,0.0
44,Colombia,2767.0,"Molluscs, Other",0.0,992.36,0.0
44,Colombia,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
45,Comoros,2761.0,Freshwater Fish,0.0,0.0,0.0
45,Comoros,2762.0,Demersal Fish,0.0,1853.0,0.0
45,Comoros,2763.0,Pelagic Fish,0.0,14367.0,0.0
45,Comoros,2764.0,"Marine Fish, Other",0.0,1543.0,0.0
45,Comoros,2765.0,Crustaceans,0.0,0.0,0.0
45,Comoros,2767.0,"Molluscs, Other",0.0,0.0,0.0
46,Congo,2761.0,Freshwater Fish,731.0,39773.0,0.01837930254192543
46,Congo,2762.0,Demersal Fish,0.0,7577.0,0.0
46,Congo,2763.0,Pelagic Fish,0.0,20790.84,0.0
46,Congo,2764.0,"Marine Fish, Other",0.0,2176.0,0.0
46,Congo,2765.0,Crustaceans,0.0,689.0,0.0
46,Congo,2766.0,Cephalopods,0.0,75.0,0.0
47,Cook Islands,2761.0,Freshwater Fish,1.0,1.0,1.0
47,Cook Islands,2762.0,Demersal Fish,0.0,303.0,0.0
47,Cook Islands,2763.0,Pelagic Fish,0.0,5889.0,0.0
47,Cook Islands,2764.0,"Marine Fish, Other",0.0,160.0,0.0
47,Cook Islands,2765.0,Crustaceans,0.0,10.0,0.0
47,Cook Islands,2766.0,Cephalopods,0.0,30.0,0.0
47,Cook Islands,2767.0,"Molluscs, Other",7.5,17.5,0.42857142857142855
47,Cook Islands,2769.0,"Aquatic Animals, Others",0.0,5.0,0.0
47,Cook Islands,2775.0,Aquatic Plants,0.0,0.0,0.0
48,Costa Rica,2761.0,Freshwater Fish,19880.0,19930.0,0.997491219267436
48,Costa Rica,2762.0,Demersal Fish,600.0,7970.0,0.07528230865746549
48,Costa Rica,2763.0,Pelagic Fish,0.0,4230.0,0.0
48,Costa Rica,2764.0,"Marine Fish, Other",0.0,1695.0,0.0
48,Costa Rica,2765.0,Crustaceans,2751.0,2991.0,0.9197592778335005
48,Costa Rica,2766.0,Cephalopods,0.0,5.0,0.0
48,Costa Rica,2767.0,"Molluscs, Other",19.0,44.0,0.4318181818181818
48,Costa Rica,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
49,Cuba,2761.0,Freshwater Fish,19225.6,21024.6,0.9144335682961864
49,Cuba,2762.0,Demersal Fish,0.0,5157.6,0.0
49,Cuba,2763.0,Pelagic Fish,0.0,2588.8999999999996,0.0
49,Cuba,2764.0,"Marine Fish, Other",0.0,4000.0,0.0
49,Cuba,2765.0,Crustaceans,6656.8,10987.3,0.605863132889791
49,Cuba,2766.0,Cephalopods,0.0,0.0,0.0
49,Cuba,2767.0,"Molluscs, Other",1218.2,1842.2,0.6612745630224731
49,Cuba,2769.0,"Aquatic Animals, Others",0.0,34.0,0.0
50,Cyprus,2761.0,Freshwater Fish,54.05,74.05,0.7299122214719784
50,Cyprus,2762.0,Demersal Fish,8004.0,8541.0,0.9371268001404988
50,Cyprus,2763.0,Pelagic Fish,0.0,900.0,0.0
50,Cyprus,2764.0,"Marine Fish, Other",0.0,3.0,0.0
50,Cyprus,2765.0,Crustaceans,21.13,27.13,0.7788426096572061
50,Cyprus,2766.0,Cephalopods,0.0,34.0,0.0
50,Cyprus,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
52,Azerbaijan,2761.0,Freshwater Fish,531.4,1606.4,0.3308017928286852
52,Azerbaijan,2762.0,Demersal Fish,0.0,70.0,0.0
53,Benin,2761.0,Freshwater Fish,5742.45,31005.949999999997,0.18520477521249956
53,Benin,2762.0,Demersal Fish,0.0,12605.9,0.0
53,Benin,2763.0,Pelagic Fish,0.0,32259.5,0.0
53,Benin,2764.0,"Marine Fish, Other",0.0,260.0,0.0
53,Benin,2765.0,Crustaceans,0.0,3241.0,0.0
53,Benin,2766.0,Cephalopods,0.0,0.0,0.0
53,Benin,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
54,Denmark,2761.0,Freshwater Fish,33331.54,34779.54,0.958366326869188
54,Denmark,2762.0,Demersal Fish,0.0,245677.0,0.0
54,Denmark,2763.0,Pelagic Fish,292.33,321247.33,0.0009099842168338021
54,Denmark,2764.0,"Marine Fish, Other",0.0,40.0,0.0
54,Denmark,2765.0,Crustaceans,0.09,12820.09,7.020231527235768e-06
54,Denmark,2766.0,Cephalopods,0.0,232.0,0.0
54,Denmark,2767.0,"Molluscs, Other",6597.53,54332.53,0.12142872787260228
54,Denmark,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
54,Denmark,2775.0,Aquatic Plants,0.0,0.0,0.0
55,Dominica,2761.0,Freshwater Fish,0.0,0.0,0.0
55,Dominica,2763.0,Pelagic Fish,0.0,433.0,0.0
55,Dominica,2764.0,"Marine Fish, Other",0.0,350.0,0.0
55,Dominica,2765.0,Crustaceans,0.0,0.0,0.0
56,Dominican Republic,2761.0,Freshwater Fish,2185.0,3530.0,0.6189801699716714
56,Dominican Republic,2762.0,Demersal Fish,250.0,3310.0,0.0755287009063444
56,Dominican Republic,2763.0,Pelagic Fish,50.0,3015.0,0.01658374792703151
56,Dominican Republic,2764.0,"Marine Fish, Other",0.0,2815.0,0.0
56,Dominican Republic,2765.0,Crustaceans,434.0,2459.0,0.17649450996339974
56,Dominican Republic,2766.0,Cephalopods,0.0,85.0,0.0
56,Dominican Republic,2767.0,"Molluscs, Other",0.0,1825.0,0.0
56,Dominican Republic,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
57,Belarus,2761.0,Freshwater Fish,9590.7,10248.7,0.9357967351956834
57,Belarus,2765.0,Crustaceans,0.0,5.0,0.0
58,Ecuador,2761.0,Freshwater Fish,15477.0,15591.599999999999,0.9926498884014471
58,Ecuador,2762.0,Demersal Fish,0.0,39916.93,0.0
58,Ecuador,2763.0,Pelagic Fish,0.0,548909.12,0.0
58,Ecuador,2764.0,"Marine Fish, Other",0.0,2887.38,0.0
58,Ecuador,2765.0,Crustaceans,679985.0,688254.09,0.9879854110274885
58,Ecuador,2766.0,Cephalopods,0.0,7944.4,0.0
58,Ecuador,2767.0,"Molluscs, Other",78.0,78.72,0.9908536585365854
58,Ecuador,2769.0,"Aquatic Animals, Others",250.0,250.0,1.0
58,Ecuador,2775.0,Aquatic Plants,45.0,45.0,1.0
59,Egypt,2761.0,Freshwater Fish,1306339.0,1537288.0,0.8497685534525736
59,Egypt,2762.0,Demersal Fish,335487.0,409716.0,0.8188281638988958
59,Egypt,2763.0,Pelagic Fish,0.0,54315.0,0.0
59,Egypt,2764.0,"Marine Fish, Other",0.0,4373.0,0.0
59,Egypt,2765.0,Crustaceans,123.0,25304.0,0.0048608915586468545
59,Egypt,2766.0,Cephalopods,0.0,2874.0,0.0
59,Egypt,2767.0,"Molluscs, Other",0.0,5121.0,0.0
59,Egypt,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
60,El Salvador,2761.0,Freshwater Fish,7501.0,8251.0,0.9091019270391467
60,El Salvador,2762.0,Demersal Fish,0.0,470.0,0.0
60,El Salvador,2763.0,Pelagic Fish,0.0,40758.0,0.0
60,El Salvador,2764.0,"Marine Fish, Other",3.0,6833.0,0.00043904580711254205
60,El Salvador,2765.0,Crustaceans,1151.0,2081.0,0.5530994714079769
60,El Salvador,2766.0,Cephalopods,0.0,20.0,0.0
60,El Salvador,2767.0,"Molluscs, Other",25.0,35.0,0.7142857142857143
61,Equatorial Guinea,2761.0,Freshwater Fish,15.0,1040.0,0.014423076923076924
61,Equatorial Guinea,2762.0,Demersal Fish,0.0,650.0,0.0
61,Equatorial Guinea,2763.0,Pelagic Fish,0.0,4251.0,0.0
61,Equatorial Guinea,2764.0,"Marine Fish, Other",0.0,453.0,0.0
61,Equatorial Guinea,2765.0,Crustaceans,0.0,20.0,0.0
61,Equatorial Guinea,2766.0,Cephalopods,0.0,20.0,0.0
61,Equatorial Guinea,2767.0,"Molluscs, Other",0.0,0.0,0.0
61,Equatorial Guinea,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
63,Estonia,2761.0,Freshwater Fish,1061.04,6500.04,0.16323591854819355
63,Estonia,2762.0,Demersal Fish,0.0,4586.0,0.0
63,Estonia,2763.0,Pelagic Fish,0.0,66874.0,0.0
63,Estonia,2764.0,"Marine Fish, Other",0.0,0.0,0.0
63,Estonia,2765.0,Crustaceans,0.93,9796.93,9.49276967376515e-05
63,Estonia,2766.0,Cephalopods,0.0,0.0,0.0
63,Estonia,2767.0,"Molluscs, Other",0.0,0.0,0.0
63,Estonia,2775.0,Aquatic Plants,0.0,60.0,0.0
64,Faroe Islands,2761.0,Freshwater Fish,95000.0,95000.0,1.0
64,Faroe Islands,2762.0,Demersal Fish,0.0,442551.23,0.0
64,Faroe Islands,2763.0,Pelagic Fish,0.0,200285.0,0.0
64,Faroe Islands,2764.0,"Marine Fish, Other",0.0,0.0,0.0
64,Faroe Islands,2765.0,Crustaceans,0.0,4630.8,0.0
64,Faroe Islands,2766.0,Cephalopods,0.0,121.92,0.0
64,Faroe Islands,2767.0,"Molluscs, Other",0.0,5529.85,0.0
64,Faroe Islands,2769.0,"Aquatic Animals, Others",0.0,0.0,0.0
64,Faroe Islands,2775.0,Aquatic Plants,175.0,175.0,1.0
65,Falkland Islands (Malvinas),2761.0,Freshwater Fish,0.0,1.0,0.0
65,Falkland Islands (Malvinas),2762.0,Demersal Fish,0.0,10216.9,0.0
65,Falkland Islands (Malvinas),2763.0,Pelagic Fish,0.0,2099.2,0.0
65,Falkland Islands (Malvinas),2764.0,"Marine Fish, Other",0.0,0.0,0.0
65,Falkland Islands (Malvinas),2765.0,Crustaceans,0.0,10.0,0.0
65,Falkland Islands (Malvinas),2766.0,Cephalopods,0.0,73448.2,0.0
65,Falkland Islands (Malvinas),2767.0,"Molluscs, Other",0.0,3.0,0.0
65,Falkland Islands (Malvinas),2769.0,"Aquatic Animals, Others",0.0,333.0,0.0
66,Fiji,2761.0,Freshwater Fish,230.0,303.0,0.759075907590759
66,Fiji,2762.0,Demersal Fish,0.0,6522.0,0.0
66,Fiji,2763.0,Pelagic Fish,0.0,17244.0,0.0
66,Fiji,2764.0,"Marine Fish, Other",0.0,20240.0,0.0
66,Fiji,2765.0,Crustaceans,27.0,622.0,0.04340836012861737
66,Fiji,2766.0,Cephalopods,0.0,92.0,0.0
66,Fiji,2767.0,"Molluscs, Other",0.0,2809.0,0.0
66,Fiji,2769.0,"Aquatic Animals, Others",0.0,230.0,0.0
66,Fiji,2775.0,Aquatic Plants,500.0,500.0,1.0
67,Finland,2761.0,Freshwater Fish,14540.5,48970.77,0.2969220210341802
67,Finland,2762.0,Demersal Fish,0.0,146.20999999999998,0.0
67,Finland,2763.0,Pelagic Fish,0.0,129204.69,0.0
67,Finland,2764.0,"Marine Fish, Other",755.3,755.3,1.0
